exp_id,job_id,backend,archt,qubits,layers,parameters,depth,cnots,operator,samples,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD,relative,mem,mean,std,p=0,p=1,p=5,p=10,p=25,p=50,p=75,p=90,p=95,p=99,p=100,shots
be0de175-2caa-4288-82d1-642d8e62a33c,['3c0ccc97-d5ac-4b74-816a-92f18d660b54'],aer_simulator,linear,5,2,15,"[12, 12, 12, 12, 12, 11, 12, 12, 12, 12, 12, 11, 11, 12, 12, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0203082549990851,0.01785210992959,0.0033697229387928,0.0034095802271635,0.0035690093806464,0.0067754571571053,0.0087859181378783,0.0140802541735641,0.0197875817680521,0.0449758229789123,0.0578218057626179,0.0676193967655651,0.0700687945163019,1000.0
b595f327-2ff5-49bb-bc7a-81acdeb482b5,['0a1a1ee2-e996-4720-85dd-ab1cb77971df'],aer_simulator,linear,5,3,20,"[15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 14, 14, 15, 15, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0152999075818316,0.0110108966463884,0.0007328448151653,0.0008008291053329,0.0010727662660033,0.0022947674091397,0.0069236453484546,0.0131938290698869,0.0204103089113226,0.0330223240361496,0.0342424059508914,0.0367303662948162,0.0373523563807974,1000.0
2a78a5fc-654b-442d-a633-4219ef501427,['6953bd31-b717-4845-8a7b-67de49f721e6'],aer_simulator,linear,5,4,25,"[18, 18, 18, 18, 18, 17, 18, 18, 18, 18, 18, 17, 17, 18, 18, 17]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0130436950453764,0.009273853221897,0.0011208417256138,0.0012448385022359,0.0017408256087245,0.0024472393061479,0.0041491227812818,0.0132255388676533,0.0183606157391827,0.0245156423895299,0.0279662816419989,0.0327271426397453,0.0339173578891819,1000.0
6575f6ba-4197-412e-9d3f-47b425ce2402,['3af1afc6-adbb-4d76-b9dc-052640126f50'],aer_simulator,linear,5,5,30,"[21, 21, 21, 21, 21, 20, 21, 21, 21, 21, 21, 20, 20, 21, 21, 20]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0223570973433375,0.022548496604225,8.167474544945916e-05,0.000730695918259,0.0033267806094976,0.0039866742044566,0.0092773474314626,0.0142856341536867,0.0239580670514548,0.0576845868337506,0.0685791465634427,0.0827299018035837,0.0862675906136189,1000.0
4dee016e-567d-4e7d-8266-c01585a36cd7,['193248b0-e780-4f78-a93a-bb86bf78b536'],aer_simulator,linear,5,6,35,"[24, 24, 24, 24, 24, 23, 24, 24, 24, 24, 24, 23, 23, 24, 24, 23]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0145445373573106,0.0120860068449122,0.0001357420325757,0.0001696584896183,0.0003053243177888,0.0006065284036888,0.0061878690636215,0.0131769999423576,0.0210774807123427,0.0287028162971275,0.0349869432562707,0.0426563290492364,0.0445736754974779,1000.0
61aa389c-5299-41c3-91bb-62cc089cf228,['bed420cc-57d0-45ef-b545-97f210e5350c'],aer_simulator,linear_alternating,5,0,5,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0190586398952134,0.0146711829793057,0.0013221368643428,0.0018355288510489,0.0038890967978734,0.0048368187992413,0.0089234524457225,0.0161574191884955,0.0215449731771906,0.0373563540825703,0.0447457991429338,0.0588007080218087,0.0623144352415274,1000.0
6918dcba-7c9d-4070-80f1-9c49ef1bb6c3,['3a1e7031-25e3-4e12-8111-014e67afc350'],aer_simulator,linear_alternating,5,1,13,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0148671645666019,0.0140922597375798,0.0001342569993575,0.0002865531297047,0.0008957376510935,0.0014666265711001,0.0026520573067346,0.009492594601523,0.0237709211523262,0.0351288737173784,0.040485855033008,0.0459390887568125,0.0473023971877636,1000.0
479ad1a7-fd2e-4a0a-a4bf-33a53e1a5add,['1f75259a-2360-4079-8ac3-f247d36173c2'],aer_simulator,linear_alternating,5,2,21,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0162310503133175,0.0093963040581958,0.004730834005334,0.0049620648695757,0.0058869883265426,0.0061852059615752,0.0088916889003392,0.0153990887536802,0.0186070406250787,0.0271717795260144,0.0354819310511991,0.0393473725320158,0.04031373290222,1000.0
ccf64f2f-b70c-4f34-a373-807dff6e0555,['f8a1743e-ae7a-4036-b7be-53e51604ff32'],aer_simulator,linear_alternating,5,3,29,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0223074570270637,0.0239976335124988,0.0034258344940349,0.0035132441294784,0.0038628826712521,0.0053117339447939,0.010792636023327,0.016809159964931,0.0215568282972408,0.0335274176397552,0.0524707512133138,0.1012830020543938,0.1134860647646639,1000.0
4ccb69e6-bae7-401e-8e9e-8fcdb8bb92d2,['27e5a903-94d2-41e0-b28f-fdbff0f51761'],aer_simulator,linear_alternating,5,4,37,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0173017711506413,0.0091590290887096,0.0044788944108703,0.0047290224946596,0.0057295348298166,0.0082679476771212,0.0101132454061663,0.0145753450563114,0.0228073667614247,0.0318164075173239,0.0331634635769911,0.0357573701252511,0.036405846762316,1000.0
0dc14e3b-5e94-47cc-b832-c5a3d9c145ea,['4db575d5-d3bd-4dfb-a516-9d075b60e10e'],aer_simulator,linear_alternating,5,5,45,"[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 23]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0202938209212513,0.0105113052544612,0.0054468740147043,0.0061288854666299,0.0088569312743324,0.0100469254813253,0.0121571619403977,0.0169017943265842,0.0275926734941789,0.0342999059119496,0.0383361502469038,0.0432292827881459,0.0444525659234564,1000.0
79d58129-7238-448c-b89b-162f743d49ca,['a2b61c48-3d93-4586-be52-dc19f3c649ee'],aer_simulator,linear_alternating,5,6,53,"[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 27]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0208082163195057,0.0137567157920404,0.0031290027403097,0.0031693884049102,0.0033309310633123,0.0042613279220073,0.0103215443146343,0.0173852019905119,0.0295575806656458,0.0412133804394748,0.0475232040560242,0.0486731412303392,0.0489606255239179,1000.0
80518441-8dff-445f-a68b-27fc53cbe0d1,['62c9ab6a1c9300763c09ef92'],ibmq_ehningen,linear_alternating,5,0,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0213574607081082,0.0198963131556247,0.0009816112659044,0.0015833199814249,0.0039901548435068,0.005389387493331,0.0071027581887203,0.0151255043892614,0.028008369088258,0.0481143960489945,0.0613079264809399,0.0746052902680488,0.077929631214826,1000.0
8054b603-ea0b-4590-9f6a-37e261861f79,['62c9ab956c2b50cba8c6030c'],ibmq_ehningen,linear_alternating,5,1,13,"[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2124207680604914,0.0852397345469495,0.0026161110818821,0.0100813060599937,0.0399420859724401,0.0932471975679909,0.1895573939908452,0.2232207805254504,0.2727964437008326,0.2956149864031021,0.3049918241862279,0.3304292070144461,0.3367885527215008,1000.0
c654081d-4155-4ad9-b008-fce7e94ebdd9,['62c9abc5800aad5b464cebb5'],ibmq_ehningen,linear_alternating,5,2,21,"[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2072696225796058,0.0704836486189279,0.033207637678212,0.0435750203337119,0.0850445509557115,0.1221357323459536,0.1617308560920647,0.2179828453532723,0.2551442244982168,0.2879108779980505,0.3000987880558091,0.3064272677508907,0.3080093876746612,1000.0
85dc4b18-15bf-4d38-8d16-67d84e4db316,['62c9abf86c2b504ed2c6030e'],ibmq_ehningen,linear_alternating,5,3,29,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1773185222641868,0.0807348211793272,0.0435480357638737,0.044625530575057,0.04893550981979,0.0666961068192661,0.1110352376128166,0.1732740086190825,0.2589122343650128,0.2680283217229397,0.2844976243791671,0.3052805926050192,0.3104763346614823,1000.0
ee47547d-f1b6-4be6-b68c-03a7cd79f9ca,['62c9ac2e6c2b50211cc6030f'],ibmq_ehningen,linear_alternating,5,4,37,"[57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1958122835527335,0.089382469546075,0.0056220197713827,0.0127530748257555,0.0412772950432467,0.0597166214687386,0.1535608652449835,0.2049938189560567,0.2648346235174909,0.3080746457197608,0.3112293865551601,0.3127658657315616,0.313149985525662,1000.0
988d50f8-5096-416c-8379-aa45568def91,['62c9ac681c9300827409ef94'],ibmq_ehningen,linear_alternating,5,5,45,"[69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1920712434539584,0.0927995866605995,0.0194546359298208,0.0223569872266761,0.0339663924140973,0.05493692819277,0.1628565780635795,0.1960377992003142,0.2406704449916788,0.2899454933446035,0.3198595172841547,0.3824078491544201,0.3980449321219866,1000.0
ef235c2f-1d7a-4d2b-9c91-2d3fba9d763f,['62c9aca51c9300723309ef95'],ibmq_ehningen,linear_alternating,5,6,53,"[81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1925860430207403,0.0856922694655879,0.0277314033354608,0.0337028772371881,0.0575887728440977,0.070117601017909,0.1313024599720305,0.2165547269757181,0.2501920446022362,0.2938387426709063,0.3021700209731152,0.302314479511495,0.3023505941460899,1000.0
bfa05dd2-dc4f-418e-af3a-a63a8b3c747d,['62c9acbf800aad4f0a4cebb6'],ibmq_ehningen,linear_alternating,5,0,5,"[5, 201]","[0, 107]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1549911181044796,0.0911240163036499,0.0394578010400969,0.0399026527323244,0.0416820595012344,0.049462616772586,0.0622694524920106,0.1591809679499302,0.2323309282484964,0.2628233990014492,0.2888660535969028,0.3256095401778372,0.3347954118230709,1000.0
edcc6abd-5ca5-40a0-87d4-a48db2473572,['62c9accbfdb4a86c4342b12c'],ibmq_ehningen,linear_alternating,5,1,13,"[18, 215]","[4, 122]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1769505852583958,0.0950980605765221,0.016691342027884,0.0172974526767521,0.0197218952722243,0.0274220261347981,0.1380875908746641,0.1771161118109154,0.2353590852400115,0.2890560981445846,0.339268438116358,0.3673376976884607,0.3743550125814864,1000.0
d3d5a902-be63-4d24-845a-8ec6163362e4,['62c9acd9800aad2b7d4cebb7'],ibmq_ehningen,linear_alternating,5,2,21,"[32, 262]","[8, 128]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.186019856680419,0.0901855346171187,0.0177097542092394,0.0180011616543912,0.0191667914349984,0.0568290167865603,0.1614445579185614,0.1829595169646572,0.243614703721487,0.2853976209542057,0.3325281465119269,0.3610432378888173,0.36817201073304,1000.0
05f3ebe2-f5e5-4a94-be95-518ecf3e54de,['62c9ace7800aadaaad4cebb8'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 265]","[12, 125]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1902568655929309,0.1368507527776031,0.006507900862046,0.0088754730750826,0.0183457619272287,0.0272805841022335,0.0799619135429583,0.1827717836419569,0.2764987477982803,0.3032954468802689,0.3616644102736438,0.5268521649211921,0.5681491035830797,1000.0
f41627e2-b678-493e-b96b-098b1c131bab,['62c9acf7fdb4a8193b42b12d'],ibmq_ehningen,linear_alternating,5,4,37,"[56, 307]","[16, 142]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1884783214376642,0.1157748447712617,0.0333658963848737,0.0336284157104188,0.0346784930125991,0.0471994967256419,0.0720021575088427,0.1975443011746239,0.2743275501401988,0.3305724974406878,0.3470427487262537,0.4122776529972952,0.4285863790650558,1000.0
4be7cab4-c756-40bf-b456-4a2906f34887,['62c9ad07fdb4a8768f42b12e'],ibmq_ehningen,linear_alternating,5,5,45,"[68, 310]","[20, 139]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1642619677320485,0.1027511099494395,0.0009035377954256,0.006789795409241,0.0303348258645025,0.0401900013828535,0.0690614632284338,0.1837354933237124,0.2553598208189829,0.2853798105671101,0.308312379703143,0.3314408699085368,0.3372229924598852,1000.0
812e18d1-1c74-4b3a-9086-d7c6e1522083,['62c9ad176c2b500953c60310'],ibmq_ehningen,linear_alternating,5,6,53,"[80, 334]","[24, 146]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1762313738169242,0.0951042674838995,0.0203052851896444,0.0207402488355572,0.0224801034192086,0.0449046763218994,0.1219620517871209,0.1691415746041988,0.245195865015524,0.3239492389669147,0.3318721958814983,0.3345421580358739,0.3352096485744679,1000.0
9fe21402-4db1-4799-b07c-02364dead052,['62c9ad2b800aad4e1a4cebb9'],ibmq_ehningen,linear_alternating,5,0,5,"[5, 9, 10, 20, 25]","[0, 2, 3, 5, 10]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0235419217010361,0.0162045376832586,0.0009737010831805,0.0013851819595947,0.0030311054652516,0.0044965860786613,0.0101110169617061,0.0230340285619902,0.0285424805035371,0.0466270626126493,0.0538464822684787,0.0568331440813948,0.0575798095346238,1000.0
0f9010e3-ce42-4a0f-a6a0-6382d239c6f9,['62c9ad3c1c93003b6309ef97'],ibmq_ehningen,linear_alternating,5,1,13,"[18, 21, 28, 32, 44]","[4, 6, 8, 12, 12]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2103943419909905,0.0819872701629005,0.053974549353033,0.0561530359293825,0.0648669822347808,0.0859113999746987,0.1669092291910149,0.2426134589400541,0.2658928731103283,0.2892324004080067,0.3326421197208933,0.3409307704717301,0.3430029331594394,1000.0
ada8a956-fc88-48b2-b021-0777f963f713,['62c9ad4f800aad76a34cebba'],ibmq_ehningen,linear_alternating,5,2,21,"[32, 33, 40, 50, 56]","[8, 10, 12, 14, 16]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2223326367719152,0.0574014866190902,0.1315269758444977,0.1325905051870812,0.1368446225574149,0.1401609647602158,0.1797722235664554,0.2320460059898105,0.2628113724495464,0.2955028433857629,0.3089065673481532,0.3244582891013913,0.3283462195397009,1000.0
d2bcdad3-830a-47c9-8b00-aaa93d168342,['62c9ad636c2b5013b1c60311'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 45, 52, 62, 67]","[12, 14, 16, 18, 20]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1663414682176346,0.0860803967759075,0.0157898746053333,0.0189196930479249,0.0314389668182913,0.0384220506533646,0.0968184379518735,0.1747066102509848,0.2372238648699648,0.2635704274663994,0.2745867140915352,0.3014800518474947,0.3082033862864846,1000.0
4fc3262f-80d7-4d05-9538-0126b1135dca,['62c9ad7afdb4a86c3542b130'],ibmq_ehningen,linear_alternating,5,4,37,"[56, 57, 64, 74, 79]","[16, 18, 20, 22, 24]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1850769981782767,0.0817490536104947,0.013286298764696,0.0178729941541621,0.0362197757120264,0.0610895468236224,0.1361406139079743,0.1988822759014812,0.2542251147070502,0.2680175342955287,0.2835348216895124,0.3024146602863806,0.3071346199355977,1000.0
6dd90300-7515-4d6f-89dc-ded3d694509f,['62c9ad926c2b50eee1c60312'],ibmq_ehningen,linear_alternating,5,5,45,"[68, 69, 76, 86, 92]","[20, 22, 24, 26, 28]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2105683717884672,0.0609301420987297,0.0690309513668955,0.0761314764639042,0.1045335768519391,0.1294799056632529,0.1835530060545752,0.2188438405816385,0.2506382351738959,0.273873235630608,0.2841439147830337,0.2937952927296487,0.2962081372163025,1000.0
12ef84a8-2e1f-47b8-95a1-458f405c77b5,['62c9adab1c9300fab409ef98'],ibmq_ehningen,linear_alternating,5,6,53,"[80, 81, 88, 97, 103]","[24, 26, 28, 30, 32]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1654370036092601,0.0681072502605011,0.0227583473690664,0.0278478452772544,0.0482058369100065,0.0538339432239134,0.1247226471574092,0.1887402190038883,0.209904317630385,0.2197229834251141,0.2404089952654971,0.2824160012717536,0.2929177527733179,1000.0
63bcd8a8-9179-4e1c-97d8-f9fd8f5e1611,['62c9adce800aadd8694cebbb'],ibmq_ehningen,linear_alternating,5,0,5,"[5, 303]","[0, 149]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1312337675352985,0.1015342055322875,0.000276851911448,0.0015178284098392,0.0064817344034039,0.0119876767957121,0.0244659097129324,0.1276333152718066,0.2184166441737096,0.2717396811574873,0.2795331460443078,0.3033784966940131,0.3093398343564395,1000.0
c9fb472b-eef7-4e05-ac45-3c3d24b8225a,['62c9ade1800aadd76d4cebbc'],ibmq_ehningen,linear_alternating,5,1,13,"[18, 330]","[4, 163]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1768319058147248,0.0891159283999479,0.0107974791755483,0.0115048554879209,0.0143343607374113,0.059705469468008,0.1309138904428802,0.1738352556531101,0.2289395546372903,0.2955319885865419,0.30986331999573,0.3392462770109778,0.3465920162647898,1000.0
20a5ce31-aa12-46e4-9e0c-cf7cd8360432,['62c9adf3fdb4a8ca7042b131'],ibmq_ehningen,linear_alternating,5,2,21,"[32, 360]","[8, 185]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1861103066262031,0.1016206164220186,0.0030889882295277,0.0091105880803597,0.0331969874836877,0.0591342013783591,0.1437020175072308,0.1794255784345936,0.2428813208235558,0.2914590268702857,0.368062525839278,0.4005100619881908,0.408621946025419,1000.0
cde70979-730f-44a9-8596-f72eabecf3bf,['62c9ae06800aad957e4cebbd'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 360]","[12, 187]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1819704468286385,0.1252510538772965,0.0077101873366061,0.0082933224682828,0.0106258629949898,0.0144254466822694,0.0922012364898941,0.172598287922449,0.2746224541955545,0.3032896941447214,0.333832317965726,0.4561549530200557,0.4867356117836385,1000.0
a6e009c4-d33c-47cd-be15-9063ed6052cf,['62c9ae19fdb4a80c8642b132'],ibmq_ehningen,linear_alternating,5,4,37,"[56, 382]","[16, 193]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1769338292081342,0.1183728768748005,0.0063593047405983,0.0075531462970757,0.0123285125229851,0.0207111604850252,0.0670623914386719,0.1956958772896222,0.2751856108395722,0.3078898443372402,0.3289979693994396,0.4053122533632041,0.4243908243541455,1000.0
6af60b09-6391-45da-ae37-707c0b3a8116,['62c9ae2d1c9300ab0509ef99'],ibmq_ehningen,linear_alternating,5,5,45,"[68, 383]","[20, 195]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1493643552342818,0.1065222512063086,0.0037438973183953,0.004597912130764,0.0080139713802389,0.0136764420099967,0.0505026902190172,0.160230956401477,0.2510269671751935,0.2768028060298845,0.2981721253911195,0.3037308777032691,0.3051205657813065,1000.0
5fce72ad-86d7-4bba-8d7f-78cdca6f6f2c,['62c9ae416c2b503dccc60313'],ibmq_ehningen,linear_alternating,5,6,53,"[80, 408]","[24, 201]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1539831464706019,0.0934037190653228,0.0016002060401152,0.0040106085013066,0.0136522183460723,0.0340489246425401,0.0821176344505438,0.14781006877202,0.2246938196947358,0.2805306984860123,0.2981107111955961,0.3170028460772242,0.3217258797976313,1000.0
c262016b-8c63-4a84-b14b-ce516b060203,['1d20ec30-4160-41c2-89cd-438e656f74d5'],aer_simulator,linear_alternating,2,3,8,"[10, 9]","[0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0149512278670275,0.0122731915850455,9.262211654315056e-05,0.0002551146363457,0.0009050847155563,0.0015218832109046,0.0035869245270417,0.0126241153892837,0.0222618030417656,0.0290392927785381,0.0374376513024583,0.0420769731600235,0.0432368036244149,1000.0
8516a6cd-1aa9-4f17-a2dd-8cbfe544f555,['d0883bde-7330-43ca-8cb0-696a3c8fceca'],aer_simulator,linear_alternating,3,3,15,"[16, 16, 16, 15]","[0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0117993995757304,0.0110151581502143,0.0008982065019896,0.0009095438861473,0.0009548934227782,0.0016573144915405,0.0026136902673323,0.0099042734762744,0.0144178568470751,0.0265479677662041,0.0363744665887575,0.0392919668545853,0.0400213419210423,1000.0
